AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
749,-2017,4277,-742,86,-26,206,-276,139
-2827,1163,3276,592,-592,-55,60,-211,53
545,-74,3287,656,-851,-797,-37,-147,-87
1067,-83,2548,-380,-7,-1558,-44,-129,-97
1985,-997,4813,-842,-252,-2912,-44,-91,-143
-2077,-1082,4398,807,-221,-1682,-17,4,-186
-1593,40,3368,2006,-210,-556,5,33,-226
-1167,1319,2194,2294,-287,-127,21,-38,-257
-629,2374,1068,1294,-575,248,16,-141,-248
-290,2834,1163,-821,-247,214,-11,-231,-223
48,2260,1842,-1586,-781,-22,-30,-227,-237
-47,1441,2670,-1962,-524,365,-69,-150,-276
452,399,3661,-2106,206,194,-96,-36,-283
298,-518,4120,-1677,124,124,-84,97,-244
659,-1070,5209,-1800,-205,219,-56,177,-148
730,-1602,5129,-1507,-159,-171,-33,185,-48
-386,-2014,2996,-1589,40,317,40,89,68
557,-2962,5110,-1299,39,148,214,-90,26
-74,-2955,4215,-314,-48,11,410,-102,-148
194,-2492,3777,-32,43,-88,579,21,-310
,,,,,,,,
94,-2600,3395,15,111,-15,650,113,-376
765,1428,3805,15,-55,0,-160,-66,-216
1526,1811,4015,-362,475,-489,-152,-58,-213
1196,1540,4722,-357,260,-690,-138,-47,-213
510,1282,5121,124,42,-881,-126,-30,-211
193,876,5062,700,-61,-906,-105,-20,-227
-591,1092,4434,1383,237,-766,-85,-35,-239
-788,1462,3472,1738,-240,-398,-69,-88,-260
-620,2267,1473,1298,-52,-25,-61,-183,-250
-43,3070,1121,483,-585,-11,-63,-268,-221
316,3136,1321,-614,-434,75,-86,-311,-196
563,2762,1948,-1598,-134,92,-100,-298,-202
209,1480,3058,-2154,542,348,-105,-232,-241
231,744,3721,-1914,193,217,-99,-109,-259
143,143,3864,-1758,20,99,-85,1,-244
668,-469,4604,-1895,-396,66,-69,88,-191
413,-1353,4410,-1874,-79,120,-38,125,-88
535,-2048,4706,-1408,606,173,28,62,35
462,-2277,4810,-759,184,-3,137,-58,42
-15,-2284,4495,-169,267,37,278,-158,-39
,,,,,,,,
124,-1945,4073,111,71,51,400,-171,-119
-777,2130,2546,254,-1117,-80,-53,-136,-133
1747,1424,3392,-48,-295,-74,-186,-22,-200
3251,1769,4496,-452,-161,-164,-188,-14,-203
2047,1187,5446,-145,925,-1237,-192,-3,-213
-159,531,4868,888,-783,-1645,-156,14,-237
-667,812,3858,1712,413,-1469,-139,-10,-276
-918,1249,2608,1799,-290,-1097,-115,-92,-286
-997,2074,1790,1393,-728,-110,-95,-183,-258
206,3230,705,-161,-130,491,-95,-269,-232
-30,2845,853,-1428,-121,536,-121,-296,-221
328,1691,2820,-1785,-620,607,-149,-240,-247
1078,1195,3288,-1859,-34,511,-173,-126,-278
760,343,4003,-1754,-215,338,-173,-30,-272
762,-531,4122,-1814,-10,259,-151,83,-227
1028,-921,4521,-1676,-392,242,-94,141,-133
1288,-2139,4492,-1125,528,339,-22,113,-26
1250,-2129,4616,-689,514,102,121,-16,-21
820,-1963,3915,-501,28,61,256,-75,-128
555,-1913,4077,-246,256,104,367,-45,-258
,,,,,,,,
814,-2132,4034,55,-75,-47,455,13,-336
716,686,4018,13,7,10,-150,32,-142
1765,831,4584,-739,218,-556,-143,49,-132
1336,398,5088,-804,310,-827,-143,55,-125
772,-803,6600,149,69,-1044,-120,82,-107
110,-558,5984,1847,45,-1194,-98,119,-114
-758,444,3717,2550,517,-871,-84,81,-186
-1247,1403,1695,1603,586,-320,-65,-40,-238
-324,2241,1813,1654,-125,62,-38,-168,-227
124,3133,1226,683,-124,294,-47,-261,-192
-21,3404,577,-530,-203,105,-56,-314,-172
72,2776,1466,-1280,-322,150,-65,-318,-179
203,2177,2573,-1798,-250,40,-79,-254,-213
54,1052,3499,-1896,-436,-219,-89,-148,-247
76,342,4151,-1605,-159,99,-89,-26,-245
450,-133,3936,-1574,4,187,-89,51,-211
926,-663,4411,-1399,-661,310,-74,131,-125
877,-1330,4144,-1250,-131,249,-43,125,-11
1165,-1590,4812,-807,207,87,48,7,98
985,-1770,4833,-532,20,30,185,-152,83
,,,,,,,,
529,-1595,4246,-322,56,117,307,-229,-26
400,1465,3759,286,204,183,-117,-81,-104
2811,2404,4843,-952,570,483,-127,-67,-151
3648,2950,5434,-761,1137,-73,-130,-63,-151
331,915,6888,297,183,-1714,-120,-36,-150
-1413,-66,4658,1925,-671,-1413,-67,-7,-170
-1039,1431,2105,1844,539,-737,-59,-45,-231
-988,1980,1641,1382,-165,-424,-44,-141,-236
-822,2504,1503,592,-141,183,-31,-217,-209
-60,2910,1290,-618,-45,633,-38,-269,-190
89,2651,1731,-1565,-12,448,-56,-265,-201
-280,1611,2780,-1945,-342,429,-76,-209,-234
472,1287,3317,-2222,153,219,-89,-106,-253
-380,-431,4070,-1796,-273,-188,-84,8,-248
486,-178,3962,-1298,-92,205,-69,118,-182
428,-1232,3936,-1606,-345,161,-48,137,-95
1116,-1837,4325,-1339,71,170,16,71,-6
512,-2343,4431,-1223,212,57,151,-63,-12
333,-2447,4428,-241,458,-43,283,-104,-89
-193,-1995,3648,-350,-58,99,420,-61,-174
,,,,,,,,
265,-2711,4476,286,96,-18,491,-6,-205
363,1060,3412,-339,232,161,-147,-63,-184
661,1493,3358,-453,-57,69,-135,-43,-198
1190,1502,3588,-252,-158,-150,-138,-38,-199
1957,1958,4775,-393,83,-670,-133,-24,-194
429,1030,5952,1144,-367,-1608,-116,0,-194
-389,1253,4518,1398,0,-1204,-95,-12,-213
-939,1656,3163,1338,188,-636,-67,-72,-231
-968,1887,2355,1586,-304,-492,-45,-155,-238
-561,2644,1051,1199,-6,60,-38,-217,-218
-378,3162,354,55,-129,198,-43,-286,-185
-214,2840,1063,-1332,-185,546,-54,-318,-167
149,2302,2050,-1877,-381,474,-74,-287,-199
257,1381,3091,-1834,-214,319,-107,-198,-242
495,729,3938,-1773,-91,362,-121,-81,-258
519,140,4057,-1859,-239,388,-121,32,-223
956,-621,4190,-1867,-396,422,-98,116,-140
1061,-1374,3744,-2198,-122,588,-46,118,-11
723,-2627,5024,-1232,974,117,95,-57,76
770,-2438,5222,-348,209,66,288,-203,-39
,,,,,,,,
270,-2136,4483,285,223,-136,433,-217,-167
-417,607,4230,-92,258,-72,-33,-85,-158
2041,124,4928,-688,31,-1174,-108,-72,-111
1563,-398,5261,401,-687,-2485,-111,-57,-114
347,-1278,5724,-83,-447,-1761,-115,6,-143
-403,1,4258,974,472,-1018,-118,46,-196
-654,1212,3133,1449,639,-502,-101,18,-242
-836,1816,2465,1415,-547,-478,-58,-83,-260
-757,2566,1925,994,350,212,-54,-160,-254
-590,2849,1145,91,192,318,-46,-222,-226
-408,3096,928,-813,-254,378,-52,-256,-209
28,2305,2026,-2221,-109,707,-68,-240,-226
-60,897,3191,-2192,-296,220,-89,-134,-272
608,150,4175,-2023,-128,473,-100,5,-285
167,-75,3681,-948,-547,-83,-110,90,-263
294,-510,4041,-1560,-168,331,-94,147,-199
315,-1331,3971,-1366,-32,164,-54,171,-121
423,-2144,4579,-1459,601,419,29,132,-64
111,-2813,4650,-699,569,101,142,71,-76
-95,-2057,4244,24,233,267,263,67,-124
,,,,,,,,
-283,-1736,3594,-297,488,165,322,61,-147
181,1543,3498,-62,20,-58,-146,-53,-185
2863,2354,4768,-520,159,-756,-125,-45,-180
1622,1876,5405,-502,663,-1133,-126,-41,-182
-372,1047,6222,1549,-252,-2049,-109,-15,-189
-702,1337,4591,1509,-377,-1140,-74,-10,-199
-1130,1132,3098,2111,111,-745,-53,-60,-230
-1196,1854,1459,1936,427,-298,-36,-167,-221
-682,3007,573,642,-414,663,-9,-272,-160
163,3600,317,-218,-85,325,-24,-339,-133
30,3382,665,-1177,-254,-34,-48,-353,-130
191,2403,2262,-2035,-222,212,-62,-313,-165
30,1849,2719,-2161,92,66,-79,-218,-235
-469,808,3480,-1824,-211,-19,-78,-92,-250
324,241,4234,-1419,-411,56,-77,22,-241
-41,5,4523,-1222,-667,579,-67,119,-181
289,-489,3050,-1316,-348,305,-52,146,-87
715,-951,4213,-1430,177,288,15,93,25
299,-1660,4146,-1496,539,274,103,-28,53
509,-1990,4516,-929,296,58,242,-122,-44
,,,,,,,,
286,-1912,4368,-429,357,-105,403,-79,-203
1948,3236,6163,443,1648,337,-38,-128,-187
3812,770,7150,-598,639,-818,-115,-13,-156
726,21,6213,256,112,-2063,-105,3,-163
-1999,-94,4054,1344,-56,-1321,-81,30,-182
-1469,798,2751,2021,0,-1532,-46,13,-234
-1401,1691,2523,1354,9,-604,-18,-59,-247
-1346,2061,1955,1604,-228,-335,2,-150,-237
-761,2853,1198,862,-56,334,5,-201,-220
-134,3195,1459,-648,-30,377,-10,-261,-199
84,2546,1696,-1283,-20,134,-29,-271,-200
-85,1823,2468,-1242,-466,34,-49,-226,-228
-336,1120,2959,-1402,-670,231,-62,-155,-252
570,897,3752,-1803,-177,31,-76,-60,-257
280,43,4330,-2000,-10,131,-81,43,-217
609,-46,3302,-2167,-279,228,-51,111,-126
822,-1691,4120,-1538,182,426,-13,79,-34
312,-1676,4421,-880,1542,-42,98,-28,-16
-74,-2012,4614,-847,-32,-55,255,-85,-71
-86,-2109,4193,-600,191,-161,398,-36,-139
,,,,,,,,
-287,-1970,4042,264,163,-159,490,1,-138
453,74,3962,41,-38,-87,-141,107,-105
1439,-255,5576,192,775,-1305,-141,109,-112
302,-905,5997,593,558,-1643,-120,109,-104
-819,-984,5927,1038,461,-867,-86,117,-109
-946,148,4006,2214,-419,-760,-48,109,-152
-502,1494,2858,1861,1127,-93,-54,24,-220
-919,1730,2379,1006,404,-271,-13,-80,-230
-720,2493,2199,1688,-322,188,13,-153,-219
-445,2832,1361,346,-151,386,12,-230,-194
43,3159,1534,-55,-101,139,-8,-278,-173
103,3083,1842,-632,-472,-27,-13,-280,-167
-30,2408,2069,-1525,-489,-99,-25,-260,-181
67,1558,3262,-1720,-221,-96,-43,-193,-222
-21,868,3850,-1988,203,-30,-61,-88,-242
-156,58,4107,-1456,-175,-219,-50,10,-227
21,-562,4780,-1410,-709,-50,-39,92,-175
-72,-1251,3026,-1229,-113,7,-33,137,-74
529,-1313,4349,-1098,574,4,-3,96,16
683,-1235,1729,-1040,247,-162,76,-31,68
,,,,,,,,
-29,-1851,4068,-886,-154,-445,193,-136,45
1383,2137,3846,40,199,15,-124,-226,-121
-1107,43,5996,718,13,-1639,-83,-149,-84
-1667,412,4455,1264,-36,-1310,-73,-131,-86
-919,567,4008,1000,-182,-716,-43,-88,-117
-1234,1166,2796,1505,1882,314,-23,-104,-174
-906,2104,1832,879,1187,191,8,-181,-167
-1100,2738,1394,143,-1171,98,49,-250,-123
-270,3116,688,59,117,501,36,-289,-122
74,2864,732,-1530,-17,71,19,-309,-121
-211,1764,2456,-2324,-556,-434,6,-275,-164
-375,1200,3257,-1999,-227,-261,2,-162,-216
-426,571,4003,-1483,-293,-225,-9,-52,-237
-582,187,3220,-1547,243,-256,-7,42,-216
-479,-887,4657,-1752,126,-398,9,93,-167
-683,-1580,3500,-1384,1767,-426,55,111,-126
-1073,-1776,3565,-1032,1047,-447,132,108,-113
-1086,-1633,3766,-866,410,-430,207,125,-121
-1377,-2429,3811,-845,477,-200,285,150,-157
-1011,-2322,3578,-398,846,-309,335,207,-202
,,,,,,,,
-1783,-2366,4535,-546,217,-288,368,262,-216
663,743,3834,84,-29,6,-181,12,-113
1738,1020,5697,192,639,-990,-168,16,-102
784,665,5723,497,320,-1166,-148,28,-100
276,255,5463,1216,193,-1024,-130,38,-108
-28,308,4498,2437,-328,-1014,-98,47,-154
-504,1636,2927,2033,1711,28,-83,-63,-225
-829,2401,1275,1149,851,-4,-41,-189,-194
-578,2833,588,-12,-428,-164,-9,-250,-164
-252,3033,708,-355,-138,131,-8,-284,-155
-145,2860,1936,-1298,-642,3,-19,-290,-158
-237,2004,2968,-1450,-515,210,-36,-230,-197
275,1554,3602,-1612,-202,260,-63,-154,-229
200,893,3812,-1789,-360,143,-79,-62,-224
981,269,4089,-2374,-768,-20,-76,26,-190
932,-1006,5600,-2062,-854,226,-79,94,-130
893,-1325,4953,-1809,1282,212,-39,101,-72
600,-1480,4068,-686,568,-85,56,43,-44
441,-1768,4168,-715,28,-109,162,2,-84
188,-1765,3709,-612,338,-77,250,9,-131
,,,,,,,,
-251,-2390,4233,-611,-72,-205,327,20,-160
1388,1202,3727,26,20,12,-218,-21,-147
2680,2090,4516,-455,769,-19,-218,-17,-146
2373,1595,4899,-577,805,-116,-210,-11,-147
1090,512,4841,-142,625,-710,-187,19,-162
-77,116,4538,499,243,-929,-155,48,-200
-324,359,3961,1113,682,-533,-142,64,-250
-448,1137,2933,1287,290,-435,-116,15,-282
-499,1867,2566,964,166,-161,-98,-54,-300
-111,2368,2559,533,-334,124,-87,-112,-288
152,2598,2334,-27,32,220,-97,-159,-282
207,2637,2386,-587,-332,159,-104,-170,-279
148,1865,2748,-905,-208,128,-110,-156,-284
301,1684,2875,-1235,-254,291,-126,-114,-295
399,741,3496,-1449,-225,181,-137,-47,-305
881,404,3810,-1446,-106,108,-140,44,-286
253,-622,3856,-1572,15,-8,-126,114,-243
907,-757,4099,-1440,-258,206,-87,158,-176
985,-1752,4407,-1596,312,347,-26,142,-104
1000,-2293,4409,-940,-15,-4,79,81,-97
,,,,,,,,
797,-2380,4436,-470,-149,0,196,66,-197
-69,1074,4353,-318,98,-109,-71,-121,-247
-277,912,3972,229,-160,-197,-71,-73,-251
-197,858,3803,295,-181,-81,-70,-71,-254
81,1069,3822,217,-146,17,-70,-77,-255
-186,1375,3882,143,-162,228,-82,-84,-258
3464,2785,5922,143,-263,-585,-94,-89,-248
49,1644,4546,1100,536,-1223,-113,-90,-257
-162,979,3881,944,310,-558,-80,-87,-260
-1286,1088,3161,1114,143,-404,-55,-110,-262
-557,2296,2390,1083,928,148,-45,-155,-264
-805,2238,1791,852,74,-377,-10,-212,-229
-479,2760,1494,221,-666,115,5,-247,-210
-309,2990,1670,-812,-206,-65,-2,-264,-208
-188,2294,2678,-1161,-432,-97,-14,-250,-217
-327,1985,2446,-1224,-328,-57,-28,-195,-253
-250,1108,3021,-1532,-202,10,-38,-117,-277
-187,449,3957,-1992,-976,-394,-41,-41,-282
478,-71,4718,-1430,-79,53,-39,18,-271
-413,-539,4305,-1359,1411,267,-22,60,-246
,,,,,,,,
-810,-954,4950,-1170,1206,214,86,53,-216
939,244,3985,-20,-34,-9,-212,1,-273
-671,-208,4960,1194,177,-1383,-171,3,-268
-105,219,4581,1264,-10,-1145,-146,4,-270
115,1077,3510,1364,-318,-1027,-119,-5,-283
-663,1462,3276,1531,882,-471,-101,-44,-300
-876,1504,2565,1822,834,-382,-66,-135,-285
-805,2685,1590,2090,-98,245,-28,-216,-241
128,3951,695,-240,-274,-258,-14,-303,-177
-202,3322,1151,-913,-291,-90,-22,-336,-157
-112,2687,2009,-1304,-560,-57,-26,-318,-179
62,2053,2641,-1371,-65,279,-35,-257,-219
-486,1720,3230,-1150,-200,86,-51,-195,-257
-164,1306,3602,-1483,-1146,-68,-51,-128,-271
362,659,3953,-1598,-782,104,-63,-59,-263
706,-269,4861,-1280,-182,168,-74,5,-245
749,-535,4315,-1097,-298,6,-57,29,-238
1009,-887,4773,-861,-152,241,-15,26,-237
343,-1151,4114,-650,316,301,39,25,-274
721,-1182,4377,-433,288,175,92,20,-306
,,,,,,,,
405,-1502,4546,-301,343,88,145,2,-351
298,989,3993,65,17,-12,-105,-62,-276
-157,1450,5095,1359,736,-1724,-107,-61,-284
-289,1609,4930,1459,225,-1553,-92,-61,-279
-1115,1346,3908,994,-99,-818,-59,-59,-280
-985,1099,3273,1521,422,-101,-39,-84,-287
-1204,1519,2912,2293,1011,-314,-24,-158,-275
-1472,2016,799,2468,-706,-968,28,-255,-199
-387,3584,-39,-169,417,785,41,-338,-122
-499,3654,894,-750,-226,267,28,-373,-94
-362,3111,800,-1139,-411,206,15,-365,-111
-417,2601,1852,-1746,-605,168,-6,-341,-152
-204,1833,3034,-1848,-523,-3,-36,-259,-214
-535,1525,4366,-2106,-775,702,-51,-165,-248
-5,657,4310,-1720,-343,120,-61,-72,-258
-31,89,4576,-1333,34,244,-59,-2,-249
225,-183,4489,-1013,-259,294,0,29,-227
621,-502,4664,-803,3,244,74,27,-237
436,-736,4413,-566,12,267,133,10,-265
437,-931,4391,-624,254,122,203,-4,-313
,,,,,,,,
137,-1734,5221,870,-1747,55,256,-5,-384
-70,1601,3777,19,-3,10,-81,-114,-253
732,1675,3769,-481,-58,-388,-71,-95,-251
732,1530,4163,-533,-122,-626,-71,-90,-249
405,1613,4944,-55,-98,-600,-64,-65,-255
102,-135,5589,92,702,33,-61,-38,-247
-886,416,4577,1130,-12,-565,-37,-19,-252
-989,1290,3377,1729,856,-524,-21,-44,-271
-1505,1836,2651,2237,436,-216,13,-104,-264
-1430,2628,1126,2239,-324,318,38,-217,-209
-576,3223,-143,582,292,431,29,-322,-146
214,3745,419,-912,39,145,12,-372,-106
-237,3215,1090,-1652,-429,-326,5,-354,-125
-436,2051,2608,-1630,-656,16,4,-300,-186
-375,1841,3132,-1722,-317,-229,-14,-219,-230
-219,1137,3261,-1675,-1059,-296,-18,-132,-251
-13,385,4071,-1678,-797,-264,-25,-41,-253
57,-371,4729,-1294,-334,-35,-12,25,-231
175,-652,4285,-1235,-5,-73,25,49,-212
114,-1201,4390,-1263,247,-25,93,70,-218
,,,,,,,,
153,-1424,4901,-701,454,23,181,98,-258
738,1354,3851,-102,152,55,-176,-130,-234
2918,2064,5287,-856,728,211,-162,-114,-236
2503,1323,6003,-353,822,-445,-162,-105,-243
763,1057,4750,363,1541,-957,-149,-88,-252
-1427,704,4605,580,1144,-979,-77,-61,-257
-1702,634,3365,1359,-512,-253,9,-36,-263
-1163,1408,2412,1857,1030,44,25,-66,-273
-1161,2211,1368,1396,56,-247,45,-152,-251
-606,3207,1492,837,-803,310,54,-233,-207
-221,3451,1551,-426,389,81,39,-288,-192
-563,2967,1715,-794,-198,-137,29,-296,-190
-564,2358,2172,-1111,-502,-156,28,-268,-206
-648,2099,2446,-1524,-243,-202,8,-214,-234
-257,1388,3357,-1559,-232,-139,2,-126,-276
-334,662,3478,-1594,-883,-146,5,-49,-272
-234,-385,4409,-1678,-865,-241,2,33,-254
161,-916,4822,-1164,-314,-77,10,83,-239
245,-1034,4571,-965,-59,4,46,104,-239
-18,-1382,4263,-653,79,68,97,118,-258
,,,,,,,,
235,-1416,4290,-336,195,144,154,149,-285
-490,243,3923,-71,-135,54,-38,-6,-249
1026,-117,6022,755,664,-535,-51,22,-258
-239,-518,5984,1491,847,-863,-49,24,-249
-1057,48,4787,1945,315,-679,-31,22,-251
-805,1243,2721,1182,-467,-543,11,-19,-254
-1237,1523,2770,1190,455,-480,11,-70,-275
-1501,2821,1386,1183,406,-435,20,-102,-277
-834,2154,2278,475,-454,-61,46,-148,-257
-609,2402,1902,-328,-10,5,47,-174,-253
-609,2237,1897,-923,-177,-26,36,-180,-257
-505,1543,2396,-1425,-710,-255,31,-149,-272
-362,712,3356,-1872,-840,-243,7,-81,-286
183,-72,3439,-1897,-1035,-70,-12,25,-292
296,-657,4720,-1461,-453,-3,-19,80,-262
244,-1185,4748,-1147,19,136,16,105,-241
154,-1555,4362,-1022,250,124,88,107,-255
-128,-1906,4587,-671,542,153,169,124,-301
661,-2818,6153,2182,-1673,505,260,160,-349
-518,-1724,4680,38,234,-189,292,153,-389
,,,,,,,,
-692,-1984,4198,533,-175,27,297,141,-379
91,286,4099,-13,20,16,-84,-18,-244
2,691,5204,463,531,-258,-68,-24,-243
-292,649,4770,291,480,-125,-64,-24,-241
-617,263,4435,900,1254,-313,-39,-17,-243
-1330,651,3878,1272,164,-421,9,-9,-236
-1419,1565,3558,1418,362,338,40,-28,-240
-830,1820,2896,952,-247,338,55,-92,-248
-832,2242,2457,598,-104,-211,49,-154,-240
-682,2287,2208,235,-149,-115,46,-192,-238
-662,2601,1973,-375,-195,-116,36,-217,-234
-330,2121,2433,-893,-371,-182,37,-201,-241
-732,1525,2972,-1060,-28,-229,26,-168,-257
-656,1291,3470,-1333,-313,-87,23,-108,-266
-382,727,3645,-1579,91,-222,16,-54,-267
-523,-26,4083,-1622,-234,-159,35,0,-249
-636,-943,4418,-1314,-240,-101,56,54,-237
-682,-1208,4079,-1073,90,-10,100,89,-232
-219,-1849,4827,-647,490,-2,151,93,-260
-565,-1557,3998,-308,450,-82,220,108,-287
