AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
-1107,-788,3025,2499,510,860,223,489,-174
-1972,650,2772,2587,-719,499,215,413,-296
-1619,1588,1499,1897,-611,1015,177,266,-372
-439,2299,1430,712,-272,894,126,126,-384
245,2149,1151,-287,-225,940,73,50,-378
648,2088,2038,-1200,-178,703,29,38,-387
643,1658,3243,-1117,-347,663,-5,83,-403
776,1259,3255,-1382,18,503,-40,151,-414
1073,587,2868,-1686,249,1373,-52,216,-400
735,320,5217,-1389,167,-18,-82,295,-341
,,,,,,,,
395,-143,5248,-500,157,33,-91,356,-283
-726,2004,3467,40,37,-23,59,160,-323
857,-130,548,-3736,-400,-483,33,310,-317
65,-1491,2858,-4360,416,-200,5,378,-285
561,-3196,4149,-1507,-141,-644,-56,457,-137
1214,-3820,5003,449,-2202,-1099,-199,331,308
787,-2477,4898,82,2028,-1039,22,-75,498
-803,-2618,5369,513,2469,-1027,284,-108,213
-3752,-3870,5537,845,1285,9,327,55,129
-2649,-2093,4104,2474,298,934,253,348,105
-1695,-545,2464,2063,685,1291,198,517,-111
-1709,764,2613,1677,503,840,207,452,-255
-1941,753,2189,1339,-24,849,215,336,-325
-1947,1205,1988,1240,423,2003,214,215,-340
205,1854,102,-379,-16,1366,188,92,-322
737,1537,898,-2530,-238,310,134,41,-329
-552,910,3802,-1467,-523,454,110,125,-370
-446,731,5178,-1084,-570,217,64,223,-377
269,608,4631,-240,-1257,-174,25,286,-352
-234,857,4158,-536,-381,-139,-5,337,-314
,,,,,,,,
103,323,5024,-372,-155,-5,-26,357,-281
-691,2706,3076,-129,158,248,73,83,-326
-200,1181,1353,-2041,-837,369,35,97,-348
346,922,1496,-2565,-475,514,18,139,-355
671,-1273,3309,-3474,-322,280,-21,236,-358
145,-2730,4453,-3413,789,346,-86,396,-222
866,-2682,4645,-1458,312,-294,-217,304,129
236,-2760,5317,-265,1347,-928,-113,-262,432
-133,-3016,5604,1215,1999,-1304,304,-332,76
-2226,-1546,2680,1727,1812,-658,363,-27,-90
-2693,-2212,4661,2470,1080,75,267,310,-30
-2019,-1314,3802,2614,957,1047,226,442,-130
-1987,747,2106,2012,783,708,224,405,-267
-1104,1347,2158,2382,-266,-327,239,276,-318
-1777,2274,710,1615,-1926,241,228,163,-337
-1705,1462,471,-885,174,1719,164,73,-355
737,1737,1980,-957,-282,1247,113,50,-376
1103,1977,2409,-1247,151,809,54,69,-404
686,1609,3644,-1257,274,438,21,116,-416
-78,977,4159,-1155,-10,249,1,189,-414
,,,,,,,,
-220,706,4951,-1508,684,392,-13,263,-372
-814,1952,3445,10,7,2,72,168,-349
-283,1364,-404,-3350,1473,746,66,223,-345
680,312,1499,-3606,-286,-489,63,257,-339
876,-3782,5658,-3317,-69,-1102,24,381,-259
-305,-3710,4905,-1086,641,-1613,-102,448,1
-1594,-2775,4837,374,2168,-948,-133,109,335
-2923,-2677,5006,328,776,-347,148,-78,264
-2386,-2308,5021,1181,1296,-226,290,-24,136
-3505,-1790,4240,1991,511,46,272,188,115
-2998,-1373,4316,2626,-37,727,249,424,7
-2481,-76,2731,2543,689,1036,243,449,-165
-2263,840,1521,2275,-314,759,260,337,-257
-2804,829,-160,1129,82,-192,248,205,-297
-1978,1792,-27,-180,-10,1923,220,126,-319
221,1770,2143,-1489,88,1368,162,61,-342
747,1801,2459,-1453,-126,490,107,76,-378
313,1276,4037,-1354,63,93,79,146,-399
-220,512,3496,-1228,-277,-24,61,212,-395
27,604,5160,-1208,500,267,38,291,-370
,,,,,,,,
-879,75,4202,-1318,-188,-159,12,355,-316
-1047,2525,2960,-29,-36,6,121,86,-332
-26,683,880,-2972,-23,-107,104,116,-347
136,660,2086,-2867,-33,167,97,158,-356
462,-645,3577,-3076,-2223,-524,72,237,-354
1356,-2101,6161,-2295,66,-200,-44,390,-220
624,-2626,4051,-2482,401,-163,-171,346,205
908,-3416,6027,-1116,2071,-192,80,-213,409
-847,-3412,4881,721,1992,-1068,475,-414,111
-2627,-3279,4636,1879,1335,-803,567,-204,-113
-3509,-3050,3872,2313,1040,394,349,173,139
-3043,-1728,3296,2386,559,1200,247,515,43
-1501,-223,3835,2405,138,751,246,510,-157
-2788,359,2495,1886,105,844,238,388,-277
-1633,1657,799,1293,315,1286,235,258,-317
-693,1484,503,-118,-674,1358,218,137,-323
204,1789,1787,-633,-103,1132,162,71,-343
469,2075,2468,-1277,-32,451,114,65,-366
146,1895,4412,-901,-424,265,77,117,-384
-384,1990,4780,-804,15,42,59,154,-388
,,,,,,,,
-416,1780,4724,-14,58,239,28,203,-375
-473,871,3961,42,99,42,37,299,-413
-997,682,807,-1478,-352,211,42,302,-397
-125,454,811,-1866,-738,63,36,314,-395
-308,824,-1293,-2515,-523,167,12,374,-368
1774,-3877,4688,-2541,573,-210,-69,451,-219
451,-4814,5174,-1765,1103,-667,-171,170,207
-1522,-3395,7024,-396,719,-507,183,-417,193
374,-3114,4728,1220,1416,-1161,598,-306,-86
-799,-2939,3809,1664,2354,-942,564,69,-180
-2674,-2510,3439,2103,685,147,408,247,-79
-2308,-1766,3648,2423,14,806,264,461,-49
-1853,-353,3740,2155,776,1156,207,509,-194
-1802,910,2877,1672,523,1046,197,410,-295
-1844,1377,1839,1164,-235,850,211,294,-338
-1712,1515,1692,894,-129,1269,186,182,-360
-183,1679,878,-221,-88,1566,145,98,-368
929,1893,1787,-1288,-268,938,99,53,-379
631,1777,3162,-1148,-228,307,38,80,-410
252,1154,3616,-1423,108,455,5,145,-418
,,,,,,,,
193,1044,3754,-1066,25,89,-5,234,-398
9,1024,3897,49,-30,35,2,268,-407
-430,1078,936,-1808,-636,266,0,266,-400
367,274,1004,-2379,-530,584,-2,275,-400
-404,-550,522,-3394,146,788,-25,336,-380
2950,-4476,4523,-2637,-553,-558,-75,441,-219
415,-4051,3694,-1698,1385,-648,-196,239,245
485,-3403,3842,-566,1522,-787,31,-346,309
285,-3717,4997,1058,692,-1060,497,-440,-49
-1090,-3190,4317,1602,1718,-529,659,-52,-333
-1587,-2520,4484,1707,331,73,481,111,-245
-1202,-2111,4268,1946,153,77,283,338,-99
-1460,-1197,3838,2205,491,328,190,478,-181
-1165,358,3145,1595,699,503,160,456,-299
-2153,434,3178,1100,870,518,164,389,-374
-1863,1078,2124,1674,-22,458,162,303,-401
-796,1648,1747,867,-432,948,148,224,-411
-20,2078,1816,-501,-130,1037,106,137,-417
412,1692,2697,-1133,-341,760,64,115,-430
637,1668,3604,-833,-262,388,29,159,-444
,,,,,,,,
119,1059,3804,-897,120,183,9,200,-444
-244,2310,3339,85,8,-31,5,143,-418
-335,1575,1474,-831,-426,654,16,129,-411
-379,1644,1645,-1126,-440,735,4,134,-412
497,872,2539,-2146,202,986,-11,159,-418
905,-831,3169,-3428,1737,1243,-43,273,-385
849,-1741,4035,-2535,-195,83,-49,404,-282
912,-3164,5713,-1368,-1583,-755,-115,444,-47
1509,-3111,5633,-1028,1367,-318,-145,124,442
482,-2914,4516,-168,1351,-785,105,-371,415
-636,-3301,4716,625,2045,-456,411,-422,85
-2008,-2957,4698,1788,1147,-234,437,-228,-88
-2451,-1838,3794,2089,454,108,272,136,34
-1948,-1181,4626,2093,102,543,214,407,-53
-2126,113,2626,1601,320,773,193,448,-218
-1254,850,2338,1638,-201,562,184,377,-326
-1345,1154,2280,986,36,448,165,274,-387
-1057,1640,1731,886,-822,714,140,192,-418
-148,1656,1611,131,-443,922,98,115,-428
355,2009,1829,-652,149,1071,50,84,-433
,,,,,,,,
775,1602,3238,-955,-681,704,16,92,-442
-42,1830,3074,419,247,383,4,111,-390
-1703,874,149,-2568,732,628,-24,122,-416
-243,651,228,-2946,-392,844,-19,148,-422
1192,-976,2524,-2999,-764,768,-30,256,-396
2518,-3010,4878,-3649,552,707,-82,388,-286
1206,-3633,4839,-1922,324,-1124,-154,312,101
166,-3954,6204,142,2170,-1468,102,-204,218
-2585,-3890,4925,1195,2923,-554,399,-113,-32
-3226,-3271,4157,2523,859,248,309,201,29
-2651,-1707,3148,3132,86,710,240,476,-80
-1931,48,2444,2564,629,1224,213,461,-247
-1752,976,2006,1647,-609,1034,204,332,-349
-1503,1521,1390,1046,-646,769,179,193,-390
-245,1745,1389,493,-748,1202,113,87,-405
484,1953,1374,-964,724,1437,41,31,-407
1250,1810,2971,-1150,-409,568,10,31,-417
1130,1596,3714,-1087,-351,301,-25,92,-436
1417,1298,4435,-1187,-139,152,-67,158,-448
541,769,4653,-1197,545,155,-80,226,-425
,,,,,,,,
628,662,5258,-479,317,32,-83,286,-389
-577,1709,3614,-44,2,25,62,192,-422
-269,549,1157,-1542,-515,598,49,216,-417
6,350,1074,-1929,-533,804,43,222,-417
595,-262,2325,-2467,-201,807,10,285,-399
933,-2808,4376,-2675,-63,-246,-72,405,-258
1313,-2749,4218,-1035,-954,-1049,-141,324,74
944,-3220,4887,-631,1862,-1250,24,-149,270
-862,-3188,5049,277,1573,-1023,382,-273,23
-1646,-3315,4956,1399,1665,-453,500,-112,-171
-1657,-2329,3814,1858,450,38,329,123,-32
-1458,-1626,3722,1957,162,102,228,392,-54
-1606,-650,3607,1740,420,459,181,484,-204
-1374,311,3579,1557,183,490,168,444,-313
-748,566,4421,1770,187,43,160,368,-365
-2173,1699,1523,2177,-495,223,163,260,-406
-1261,2031,789,752,-691,722,145,134,-409
-93,2215,1820,-189,-184,1071,102,57,-405
756,2415,1884,-892,84,1044,51,31,-414
950,2081,2493,-492,-715,108,8,49,-422
,,,,,,,,
274,1545,3548,-1026,-406,330,-29,93,-437
-112,2196,3444,35,12,5,7,131,-362
1221,839,2139,-1918,-1691,-268,-5,225,-359
1446,228,3820,-2083,-1641,-566,-32,263,-345
1490,-1236,4840,-2421,-161,36,-85,330,-280
789,-2525,5368,-2006,-511,-520,-133,398,-86
986,-1504,3166,-988,2611,-53,-118,270,171
-503,-2908,5262,-137,916,-755,23,-44,285
-553,-2595,4781,620,483,-948,300,-183,172
-829,-2149,4657,841,1827,-622,421,-90,-23
-2101,-2098,4476,1345,227,-88,353,94,-9
-1658,-1433,4456,1713,83,406,243,332,-38
-1730,42,4460,1919,399,391,185,433,-159
-1475,709,3536,1893,148,237,162,423,-279
-1218,945,2619,1319,-3,142,146,334,-374
-1149,1172,2547,656,339,-280,140,248,-410
-1866,1402,1562,919,-771,1000,146,197,-418
-439,1713,1989,234,-313,1496,103,122,-431
462,2446,2177,-457,507,1426,59,76,-431
296,2208,2640,-685,-80,674,25,59,-424
,,,,,,,,
781,1907,3037,-660,-361,781,-8,83,-431
-515,1720,3719,-24,43,-11,44,163,-398
-12,1422,1200,-1272,-508,56,31,184,-404
180,1015,1698,-1879,-340,108,29,203,-400
-299,-415,2791,-2549,-523,-68,0,279,-377
1193,-1634,4376,-2346,112,-305,-60,385,-282
999,-2516,4533,-1838,115,-765,-133,424,-54
538,-3638,5535,-1078,616,-972,-143,90,436
-280,-2925,5261,139,692,-935,258,-349,391
-191,-2591,5012,1098,1278,-905,482,-287,93
-1001,-2553,4507,1647,612,-578,408,-59,-37
-1290,-1470,4233,1715,558,-176,238,324,-18
-1301,-818,3857,1890,867,406,165,487,-164
-1446,270,2852,1634,1112,800,143,462,-301
-1476,668,3078,1486,491,776,159,378,-365
-1565,1378,2955,1365,126,895,161,263,-384
-1074,2046,890,888,-222,1262,154,131,-388
-5,1585,1276,-465,-233,1277,115,50,-382
831,2133,1972,-1192,-186,967,63,27,-395
862,1932,3621,-1107,-164,535,15,64,-421
,,,,,,,,
683,1444,4033,-842,346,731,-16,130,-426
18,2558,3187,-34,24,19,-28,88,-422
1450,1349,1491,-1591,-613,1324,-67,144,-431
1276,864,1914,-1849,-356,1152,-81,156,-433
1157,267,1643,-2493,293,1602,-123,243,-416
1497,-1858,4474,-2281,227,694,-134,380,-298
1844,-2006,4538,-1470,387,29,-139,424,-89
2026,-2459,4460,-806,-214,-1176,-112,237,284
1282,-2880,4631,-610,912,-984,129,-168,342
1070,-2830,4804,266,1253,-1039,305,-252,35
19,-2848,5244,1055,1151,-781,293,-128,-111
-855,-2362,5070,1999,640,-385,231,237,-41
-1132,-1234,4044,2617,476,27,156,467,-193
-890,283,3104,1921,612,455,94,444,-345
-1087,783,2959,1613,171,518,80,357,-408
-1140,1180,2036,1320,-251,779,66,245,-442
-194,1578,1043,348,-726,1267,43,140,-443
1382,1796,1582,-418,-185,1373,-28,80,-444
2228,1956,3462,-505,-151,816,-96,83,-448
1608,1912,3707,-688,209,342,-129,108,-453
,,,,,,,,
1445,1677,4173,-430,319,103,-145,148,-448
192,1789,3739,-8,0,7,-18,158,-411
540,203,2091,-1773,215,561,-21,188,-405
555,89,1265,-2718,-240,485,-25,202,-402
-215,-2417,2361,-5513,1689,987,-43,296,-365
1675,-3981,4910,-2323,1382,-362,-89,400,-182
444,-4187,5164,-1016,1861,-516,-187,35,182
-926,-3681,4975,216,2189,-1187,142,-389,25
-2431,-2492,2676,1668,2500,-878,579,-169,-269
-3233,-3050,3813,2241,630,-232,504,75,-187
-3253,-2001,2916,2837,-119,372,330,371,-12
-2798,-866,3081,3141,183,944,269,490,-147
-2136,444,2395,2887,-164,970,256,396,-285
-2073,1043,731,1855,-258,561,236,226,-340
-723,1560,489,476,-892,1515,194,108,-351
448,1960,633,-1510,162,1441,108,38,-371
1166,1442,3190,-1694,-726,711,59,62,-404
1032,1461,3851,-1235,-130,617,14,121,-428
812,1090,4871,-1177,-9,228,-25,194,-423
956,996,5012,-511,-682,-224,-42,261,-395
,,,,,,,,
31,635,4764,132,308,142,-59,296,-360
263,2530,3176,-12,96,14,-35,89,-405
63,704,2354,-1078,-535,897,-17,123,-401
613,638,2484,-1574,-191,1001,-25,144,-406
1312,482,3381,-2153,-569,783,-55,200,-388
1245,-559,3979,-2533,226,228,-96,307,-319
974,-2156,5087,-1967,-520,-649,-139,355,-99
1292,-2288,5194,-1166,454,-877,-150,126,333
700,-2328,4736,-350,1122,-1130,107,-267,347
81,-2484,5079,415,1620,-1134,329,-303,90
-1909,-2234,5222,1215,1633,-527,384,-112,-117
-1835,-1587,4246,1911,527,-21,278,186,-32
-1122,-640,3837,1966,428,112,214,397,-121
-1564,135,3153,1489,255,166,175,432,-261
-1663,306,3518,1493,110,445,164,377,-347
-1660,998,2107,1299,513,1083,158,289,-382
-884,1440,1823,677,-426,1684,150,180,-387
392,1853,2276,-104,-307,1340,97,89,-393
633,2086,2114,-567,105,1223,33,59,-391
1160,2355,3214,-572,-69,780,-7,49,-402
,,,,,,,,
1020,1913,3308,-863,-115,460,-48,75,-415
-41,2451,3272,25,-62,26,10,55,-397
393,575,2510,-1656,-738,969,1,115,-406
1271,1273,3009,-1879,-420,947,-11,139,-406
2051,366,3656,-1985,-734,479,-52,209,-388
1817,-519,4611,-1911,-123,-65,-105,288,-302
1574,-1679,5446,-1159,-112,-754,-102,297,-131
1172,-1618,5105,-670,1084,-1134,-5,157,15
311,-1461,5112,83,1507,-1427,105,69,-37
-1454,-1845,5536,742,1882,-1388,187,122,-82
-1702,-1075,4622,1419,786,-655,236,292,-100
-1699,-320,3777,1454,123,-216,214,425,-181
-1732,-51,3935,1477,189,250,181,445,-289
-1400,612,3702,1577,415,319,166,406,-349
-1617,1070,3062,1211,421,481,166,319,-388
-1618,1550,2387,1349,-357,735,166,229,-402
-1096,1704,1387,775,-183,1079,140,128,-395
213,2117,1895,-49,-66,1365,99,50,-396
795,2503,2585,-289,-163,1133,42,6,-388
1115,2630,2851,-462,-32,743,-7,7,-395
,,,,,,,,
818,2505,3211,-417,-63,460,-39,21,-401
261,2436,3279,24,17,-22,-24,59,-384
479,236,2682,-2459,-202,567,-22,108,-380
1469,121,3451,-2627,-1574,628,-23,131,-378
1594,-940,3940,-2885,334,226,-56,240,-348
548,-2372,4454,-2616,-147,-514,-79,323,-147
645,-3119,6236,-1570,1579,-517,0,33,143
765,-2263,4232,-941,1121,-1174,263,-244,-26
-799,-3128,5197,403,1807,-1178,550,-106,-435
-1815,-3137,4736,1563,1821,-401,522,32,-464
-1821,-2003,3855,2062,628,-71,380,247,-100
-2189,-1207,3891,2275,521,356,269,459,-122
-2199,-153,2782,2086,134,494,233,467,-248
-1930,653,2802,1866,152,469,215,369,-335
-1668,1369,1771,1547,402,1213,202,235,-362
-571,1851,1015,605,-430,1394,178,110,-357
632,2276,1241,-456,72,1347,131,39,-349
725,2209,2568,-931,-246,644,82,5,-355
542,2212,3599,-1008,-246,272,42,32,-380
129,1930,3783,-810,15,253,21,71,-394
,,,,,,,,
211,2079,3570,-694,19,394,-1,117,-389
737,3061,2723,25,-8,-16,-99,0,-345
1084,161,2746,-2329,-926,508,-65,135,-386
2001,133,3704,-3265,-349,239,-66,211,-383
3206,-1034,4854,-3480,-666,158,-90,333,-315
1733,-3714,5021,-2804,13,-251,-124,406,-68
777,-3714,4509,-1226,-90,-649,-129,48,344
408,-3407,5238,-289,1057,-507,146,-421,206
415,-3217,4786,867,1753,-587,416,-399,-91
-895,-3227,4797,1499,2063,-727,422,-180,-163
-1515,-2602,4556,2488,921,-344,264,159,-17
-1961,-1651,3926,2841,492,4,212,411,-80
-2116,54,2912,2854,111,321,194,447,-231
-2696,1383,2908,2914,-493,406,183,328,-348
-1831,1369,939,1303,-505,-40,146,155,-387
-990,1404,92,1209,-815,1452,90,44,-378
913,2428,533,-648,848,1728,16,-50,-364
1472,2589,1798,-1661,351,1199,-36,-62,-371
1547,2555,2551,-1623,-71,636,-80,1,-394
1377,1586,3653,-1689,-31,621,-110,95,-413
,,,,,,,,
1112,605,3685,-1610,642,669,-123,189,-401
537,2669,3265,52,-61,53,-62,59,-390
1070,483,2270,-2172,-97,1200,-44,148,-412
1591,156,2691,-1686,-1122,699,-48,214,-399
1828,-1107,4051,-2384,-523,615,-77,313,-353
610,-2443,4320,-3336,1997,717,-107,416,-167
1185,-3406,6210,-864,-499,-834,-151,317,271
1501,-3406,6879,144,1611,-1229,-19,-137,357
-287,-2939,4747,388,2162,-875,129,-152,132
-1583,-2733,4465,1446,1263,-738,171,78,78
-1997,-1913,3982,2066,687,-149,182,364,25
-1644,-1174,3908,2310,806,289,190,476,-107
-2041,45,2954,2080,846,756,195,458,-257
-2109,1327,2455,2114,22,1244,227,349,-316
-1677,1919,1442,1159,-999,807,223,206,-338
-648,1941,1686,71,-317,1020,173,92,-352
275,2111,2204,-758,-251,827,125,51,-367
631,1963,3103,-1062,-439,551,73,49,-380
562,1607,3388,-1177,-145,274,36,86,-413
292,1341,3571,-1150,47,145,10,141,-416
