AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
-555,-1525,4630,-2566,-2860,1954,347,-188,-294
1474,-1614,5071,-560,-1397,379,75,-276,-437
923,-1633,4985,-20,-365,156,-53,-218,-525
1449,-1377,4494,338,291,-242,-96,-171,-578
1132,-1488,4067,599,1318,-690,-89,-201,-564
-321,-1161,3403,825,1326,-1230,81,-312,-470
-788,-883,3354,659,1547,-1633,299,-284,-405
-3227,-1225,2980,787,1612,-1578,469,-182,-389
-3272,-782,2643,554,548,-740,559,-60,-363
,,,,,,,,
-3126,-634,2779,-8,182,-126,589,4,-347
27,1908,3616,-4,16,-6,148,-248,-524
1891,1403,5629,37,-777,699,118,-221,-530
1647,1559,4815,477,-337,476,104,-213,-533
2059,1133,4035,713,186,179,66,-203,-545
2129,1119,2303,814,1075,-1073,62,-219,-555
222,1165,981,-317,2067,-1947,127,-248,-551
-3321,608,736,-1063,1513,-1309,271,-220,-523
-3376,520,1539,-1834,1462,-537,385,-142,-455
-4711,-627,1891,-1926,131,-866,446,-67,-353
-3875,-1974,4259,-1742,-778,619,436,-43,-257
-1384,-1891,4582,-942,-1748,1088,357,-124,-236
-285,-1128,4397,-848,-564,655,121,-218,-352
-302,-1588,5815,-204,-630,4,39,-169,-472
-123,-1384,4501,315,310,-80,14,-136,-524
-553,-1502,4004,471,509,-414,11,-157,-510
-748,-1221,3570,573,839,-775,54,-239,-425
-1028,-764,2912,644,744,-1018,232,-292,-307
-2207,-1779,3789,667,1309,-1282,386,-266,-267
-3721,-1165,2003,554,1168,-849,528,-150,-258
,,,,,,,,
-3739,-1091,2207,136,223,-253,590,-45,-242
225,1035,3960,31,-1,-9,98,-165,-518
-326,1394,4683,239,-202,274,94,-169,-518
319,1575,5215,385,-448,267,90,-170,-520
2149,1911,5467,997,-688,386,79,-170,-525
2160,924,3703,1968,1923,216,57,-204,-528
1319,1174,1528,1234,1000,-1287,138,-286,-518
-48,1320,-41,-144,824,-2620,210,-332,-489
-5487,-458,552,-1798,271,-1657,324,-279,-467
-4432,-689,2176,-3008,87,1267,384,-163,-435
-2338,-1683,4762,-2813,-1384,2101,363,-109,-382
3737,-1902,6990,-1201,-2272,1507,159,-205,-350
4113,-1138,6296,27,992,-395,-90,-211,-464
1528,-1723,3865,855,1434,-1565,-86,-263,-451
-42,-1577,3075,610,2069,-2464,230,-347,-321
-4347,-1604,2385,669,1454,-2002,460,-176,-338
-4374,-1063,2281,289,1068,-590,543,-25,-345
-2686,-770,3108,63,-506,247,570,43,-339
-2441,-1225,3613,119,160,417,565,46,-345
-3553,-1409,3474,616,602,1492,571,13,-337
,,,,,,,,
-2891,647,2560,997,-2330,936,560,-67,-335
881,1155,3827,7,-9,-16,35,-183,-530
2108,1272,4821,355,-1060,325,18,-182,-527
2947,1199,4594,635,-475,269,1,-184,-530
3419,846,3765,1314,1466,-117,-24,-187,-531
3515,770,157,916,2917,-2441,34,-234,-541
-4173,221,-1296,-1138,2636,-2073,248,-251,-497
-4972,-699,406,-2193,819,-477,400,-156,-410
-4934,-1026,1656,-3150,-944,755,436,-85,-313
-1642,-3757,6596,-2454,-2992,1918,330,-152,-290
4246,-2104,6918,380,-1721,167,-3,-170,-475
3767,-2209,5063,1177,1525,-1214,-57,-120,-529
1233,-2689,2014,1338,2412,-3100,132,-352,-335
-5751,-1489,1418,511,1824,-2439,470,-201,-278
-5105,-1484,1103,442,1233,-441,595,-1,-259
-3277,-1458,2558,5,-342,186,639,97,-228
-3437,-1993,3979,285,70,828,640,98,-239
-2795,-975,3740,1379,-983,1888,624,49,-257
-2352,485,3077,1171,-2270,1319,557,-52,-313
-168,892,3136,1172,-1480,991,423,-149,-410
,,,,,,,,
221,1579,3049,703,-910,804,282,-217,-475
982,1465,3601,-17,34,-38,5,-230,-530
3906,1011,3768,817,349,-32,-49,-215,-529
3770,890,3038,984,1064,-429,-58,-214,-533
3304,1287,1132,771,1460,-1442,-43,-240,-541
188,403,647,-481,3262,-2092,60,-279,-542
-3580,637,898,-1566,1674,-342,271,-233,-513
-4215,786,2218,-1571,426,-136,372,-161,-453
-2927,301,3926,-1538,-397,475,399,-114,-413
-2355,-571,3813,-1625,-560,728,377,-116,-381
-990,-1191,4186,-1253,-612,750,292,-166,-365
-464,-1282,4325,-725,-653,627,126,-197,-424
498,-1123,4438,-374,-495,342,27,-153,-506
871,-1195,4436,58,-35,-129,-8,-111,-542
759,-1196,3938,267,744,-404,-30,-105,-558
26,-1346,3925,312,1216,-833,-14,-157,-528
-472,-1234,3723,728,1222,-1466,131,-287,-449
-1800,-1333,2992,574,941,-1622,329,-263,-375
-2228,-1503,3200,336,743,-1204,472,-150,-352
-2493,-1091,3321,344,416,-678,532,-26,-367
,,,,,,,,
-2815,-1134,3216,30,399,-232,546,48,-382
545,1363,3906,22,-97,-38,83,-193,-526
4839,706,4524,1111,-317,516,5,-167,-532
4398,333,4218,1283,1037,149,-28,-171,-532
3866,590,2097,1779,1619,-1087,-27,-204,-544
373,1222,-1019,415,2636,-2646,87,-285,-538
-2206,903,-101,-1660,1207,-2077,268,-281,-486
-4709,-338,1771,-2268,1120,-677,382,-170,-430
-5991,-846,1885,-2745,88,580,434,-73,-339
-2098,-2317,4425,-1856,-2187,1261,415,-83,-278
1009,-1930,5545,-686,-2377,820,159,-214,-317
1747,-1413,5214,-133,-711,374,-43,-165,-455
1382,-1384,4710,294,72,-294,-89,-91,-535
814,-1594,3903,506,821,-813,-102,-101,-541
337,-1827,3928,844,1583,-1680,-55,-280,-440
-2299,-966,2818,785,1255,-1678,266,-374,-289
-2178,-1339,3182,835,1105,-1422,468,-236,-287
-4007,-792,1965,502,1088,-872,561,-85,-303
-3262,-708,2926,95,75,-70,605,6,-304
-3483,-1230,3369,-25,-69,535,612,37,-320
,,,,,,,,
-4765,-4114,5525,1856,3,2133,606,1,-311
242,1499,3674,14,155,18,118,-244,-498
1993,702,4596,1004,280,184,104,-236,-507
1659,774,4225,1159,687,137,88,-242,-508
2150,745,3203,1009,370,-716,97,-267,-523
1263,1017,1204,383,1030,-2331,151,-314,-512
-2646,1050,651,-772,1197,-2420,270,-290,-469
-4160,602,1599,-1451,29,-786,381,-202,-435
-3180,-27,3404,-2151,-438,13,413,-126,-392
-2857,-659,4152,-1872,-455,491,407,-104,-347
-1364,-1482,4455,-1445,-1443,934,356,-154,-299
286,-1413,5549,-681,-1175,769,133,-312,-328
951,-1203,5236,83,-409,139,-35,-305,-445
628,-982,4393,522,-99,-319,-84,-279,-504
1299,-897,3533,624,152,-1330,-72,-356,-426
-741,-1327,4400,379,-162,-1402,189,-421,-287
-155,-894,4155,431,-1280,-1551,347,-319,-340
-258,-681,3626,-70,288,-1315,383,-170,-453
-1525,-776,3925,-84,999,-723,370,-66,-518
-1469,-458,4109,61,127,-68,393,-4,-536
,,,,,,,,
-1036,-454,4023,43,-70,247,407,20,-539
595,1013,3870,-20,-9,-24,84,-137,-523
3212,570,4690,1149,-858,405,24,-126,-525
2962,703,4262,1352,-54,192,12,-129,-528
2838,1084,3127,1396,1241,-226,-15,-155,-538
1742,1312,1394,753,1271,-1413,21,-219,-541
-250,1261,1329,-277,1451,-1764,117,-265,-543
-2572,860,1890,-1125,1222,-1616,244,-237,-522
-3703,631,2440,-1719,435,-543,344,-152,-474
-2767,-470,3507,-1685,-273,166,388,-69,-419
-1859,-974,4467,-1442,-1079,756,385,-45,-368
-836,-1327,4491,-1147,-1757,749,338,-100,-319
118,-1696,5084,-941,-1249,1052,177,-287,-301
2251,-1304,4877,-64,-961,602,-95,-366,-410
1904,-1583,4537,56,-565,-215,-194,-272,-511
1790,-1022,3819,241,612,-416,-237,-222,-553
1209,-1464,3902,256,886,-915,-247,-373,-536
858,-1679,3838,131,656,-1372,115,-678,-337
-514,-1558,3613,229,1213,-1290,389,-416,-355
-1270,-1369,3341,324,1310,-1044,502,-163,-403
,,,,,,,,
-1967,-1176,3299,19,824,-678,511,-18,-446
-256,576,3964,-5,-42,-2,183,-130,-509
1997,1114,4849,955,-138,199,146,-122,-515
1540,594,5105,1093,212,-162,132,-126,-517
1416,261,3750,1412,1056,-181,122,-145,-526
1358,701,1875,1193,1002,-1123,160,-203,-534
-535,1242,1216,163,1553,-1882,235,-256,-508
-3418,1034,941,-1014,236,-1669,357,-227,-451
-3264,428,2398,-1467,-694,-721,423,-149,-417
-3289,-692,3645,-1846,-951,0,424,-76,-381
-2237,-1362,4212,-1575,-1169,538,399,-65,-342
-443,-1810,4131,-1117,-2160,1050,353,-149,-302
1383,-2157,5248,-1009,-1017,848,83,-395,-302
1717,-1671,4175,-206,-419,152,-170,-354,-459
1367,-2004,3883,101,516,-197,-253,-271,-526
369,-1778,3572,228,1250,-552,-245,-390,-514
-312,-1922,3583,270,1278,-788,81,-580,-401
-903,-1730,3407,458,1108,-931,355,-431,-356
-1294,-1672,3276,481,1228,-849,500,-275,-326
-1688,-1566,3011,463,1174,-865,577,-111,-326
,,,,,,,,
-3321,-1633,2555,209,888,-588,610,20,-332
32,630,3983,-44,-20,-46,173,-141,-498
2667,59,4527,1252,-565,347,87,-109,-501
2982,-73,4495,1428,-98,112,50,-110,-512
2325,348,3409,2089,1870,-290,33,-130,-524
551,950,2234,1700,958,-1108,101,-212,-523
442,1775,651,581,904,-1378,190,-297,-513
-1944,2031,22,-864,319,-2190,282,-306,-486
-2473,270,2527,-2026,-707,-904,360,-226,-471
-3998,-1108,4034,-2150,-838,-133,374,-107,-458
-2465,-1630,4395,-1556,-1088,1311,375,-51,-394
375,-1550,4220,-1408,-2105,1241,343,-97,-351
2145,-1721,5194,-573,-1794,792,69,-261,-357
2577,-1176,4112,-16,-292,44,-131,-219,-458
1533,-1299,3575,70,635,-290,-186,-166,-488
1251,-1325,3469,-51,1308,-579,-175,-207,-480
609,-1348,3813,93,1479,-944,-32,-380,-406
-402,-1827,3730,318,1503,-1187,272,-408,-335
-1236,-1635,3202,291,1128,-1379,466,-247,-325
-2170,-1736,3296,266,1130,-803,559,-62,-353
,,,,,,,,
-2779,-1396,3233,132,332,-266,582,49,-371
92,381,4036,18,3,16,149,-131,-450
2320,205,5763,1080,-1079,642,128,-128,-445
2549,541,5533,1294,-284,406,110,-130,-446
2260,751,4417,1575,679,-114,76,-143,-473
1160,1074,2556,1491,905,-466,88,-194,-502
1108,1482,1212,755,740,-1106,150,-253,-525
-818,1649,102,-862,1641,-1702,229,-283,-506
-2980,318,1699,-2258,-52,-929,333,-208,-485
-3172,-795,3547,-2392,978,430,381,-99,-440
-2932,-1272,4101,-1691,-1293,831,400,-59,-350
-1481,-1913,4803,-1601,-1409,983,368,-143,-266
936,-1869,5108,-675,-1785,689,229,-350,-201
1955,-1480,4845,-23,-462,269,-216,-501,-273
1237,-1433,4122,350,161,-366,-324,-381,-402
687,-1224,3599,360,413,-690,-286,-461,-331
462,-1369,3416,439,-65,-836,-3,-576,-203
24,-954,4054,296,206,-1010,272,-497,-259
-508,-1036,3792,130,850,-988,404,-349,-336
-1270,-1056,3497,75,1062,-619,481,-195,-407
,,,,,,,,
-1876,-828,3831,35,349,-364,514,-89,-445
13,709,4030,19,-17,6,156,-149,-463
2120,791,4779,1010,-1514,1277,125,-141,-466
2973,615,4920,1075,-1030,762,96,-147,-476
2928,903,4200,1259,283,31,55,-154,-486
1789,1140,2846,1044,604,-665,42,-190,-519
1109,1303,1664,619,335,-1377,77,-245,-539
171,1255,858,-719,1208,-1747,138,-269,-541
-3841,609,1302,-1568,939,-1189,220,-232,-542
-3210,188,2550,-2199,870,227,311,-139,-500
-2490,-1128,4481,-2062,-212,590,359,-59,-425
-2107,-1675,4619,-1298,-902,496,351,-58,-348
-348,-2068,4581,-896,-1451,987,293,-164,-272
1032,-1652,4846,-464,-1026,551,-17,-416,-254
1427,-1670,4789,181,-175,51,-220,-378,-383
819,-1256,3578,165,588,-415,-256,-346,-422
249,-1471,3348,26,1267,-597,-106,-508,-285
-504,-1652,3617,279,1077,-800,221,-545,-231
-824,-1544,3702,368,1334,-934,432,-403,-247
-2340,-1755,3148,517,1432,-918,578,-210,-266
,,,,,,,,
-2943,-1388,2544,224,876,-548,632,-67,-286
365,482,4023,62,22,-9,119,-114,-475
254,520,3958,31,30,13,124,-120,-467
329,577,3925,-2,-6,7,124,-122,-470
-546,1064,4392,-170,-101,56,123,-116,-474
1978,352,6019,941,-1305,722,105,-109,-474
2620,362,4350,1595,562,134,53,-126,-490
1890,802,2725,1648,1133,-585,60,-166,-519
1301,1437,788,876,1007,-1472,112,-226,-532
-564,1792,427,-484,914,-1810,208,-278,-514
-3461,233,1515,-1659,45,-1186,304,-230,-488
-4255,459,2115,-1874,-289,-235,363,-128,-452
-2733,-652,4369,-2145,-867,442,380,-53,-379
-1227,-1839,5363,-1295,-1257,1151,380,-96,-307
496,-1777,5071,-735,-1167,603,254,-391,-167
995,-1615,5215,-131,-525,252,-83,-692,-122
852,-1517,4494,122,132,-88,-379,-719,-274
435,-1399,3629,237,603,-431,-346,-769,-237
47,-1278,3612,225,914,-765,71,-764,-134
-845,-1425,3555,262,1101,-896,372,-563,-206
,,,,,,,,
-1273,-1257,3517,372,1300,-894,531,-388,-218
42,344,4024,-19,-27,-44,163,-121,-493
1128,623,5037,1205,-1167,925,147,-115,-494
2624,918,4543,1242,-830,862,133,-118,-496
2687,484,4567,1531,544,75,87,-132,-501
1944,484,2757,1356,1101,-685,87,-180,-524
961,1080,598,388,1069,-1826,161,-241,-526
-1957,1111,210,-1353,1511,-2104,262,-244,-499
-3891,-2,1523,-2173,362,-825,369,-140,-458
-4302,-1238,3308,-2165,-296,285,424,-51,-385
-2208,-1798,4284,-1609,-1705,905,436,-66,-305
-274,-1759,3912,-1535,-1185,439,376,-275,-218
16,-2332,4589,-774,-636,362,262,-780,-170
1472,-1180,4201,-202,336,-42,53,-1599,-274
143,-1824,3966,110,149,-141,-87,-1702,-308
518,-1563,3899,483,774,-424,138,-1523,-245
26,-1469,3542,407,974,-815,352,-848,-230
-919,-1428,3317,352,1256,-898,479,-494,-241
-1597,-1319,3276,364,1132,-970,605,-269,-256
-2287,-1451,2902,235,1077,-679,659,-76,-306
,,,,,,,,
-2713,-1460,2995,112,506,-356,642,13,-330
347,166,3978,19,16,5,115,-85,-456
2675,-366,5320,1037,-315,564,74,-75,-457
2455,-138,4603,1156,236,299,52,-72,-469
2084,126,3753,1315,517,-62,38,-80,-491
1962,485,2422,1127,871,-1004,68,-123,-524
755,1166,1422,366,1702,-1863,130,-174,-534
-2663,813,909,-773,1269,-2216,243,-183,-508
-3081,-77,2968,-1238,-308,-708,350,-123,-452
-3141,-430,3535,-1768,14,82,385,-50,-416
-2795,-1212,4089,-1534,-215,588,397,-25,-356
-1469,-1384,4169,-1092,-1238,872,406,-94,-276
559,-1488,4361,-866,-972,707,316,-323,-209
376,-1799,4500,-432,-242,269,156,-718,-149
518,-2220,4834,493,-491,-162,-68,-1234,-208
267,-1752,3950,320,282,-143,-154,-1444,-263
490,-1463,3559,327,773,-473,90,-1193,-196
93,-1562,3700,230,1125,-795,361,-726,-241
-1199,-1712,3643,269,1281,-903,527,-474,-239
-1924,-1536,3042,414,1314,-767,653,-283,-245
,,,,,,,,
-2779,-1542,2680,199,819,-614,701,-54,-300
451,183,3990,24,9,21,105,-56,-485
1897,-175,5146,436,-1545,504,85,-48,-482
3103,-359,5291,688,-942,294,66,-48,-480
2777,-76,4168,1120,706,-31,31,-45,-489
2289,621,2484,1105,1132,-1001,33,-82,-522
589,1041,1433,-12,1539,-1514,102,-129,-543
-1467,921,1562,-738,1305,-1497,183,-125,-539
-2923,-57,2712,-1364,553,-787,281,-77,-492
-2890,-772,3214,-1493,-136,-164,346,-7,-437
-2464,-1609,3847,-1463,-495,355,378,13,-365
-1327,-2205,4450,-1060,-1138,740,403,-43,-281
378,-1885,4121,-773,-1298,668,382,-208,-210
723,-2154,4714,-373,-967,215,270,-525,-160
779,-1841,4285,-26,-69,86,193,-882,-110
423,-1935,3866,167,206,-142,158,-1111,-130
674,-1838,3546,366,468,-457,268,-995,-175
248,-1784,3554,161,619,-732,391,-661,-253
-567,-1900,3723,135,984,-742,509,-420,-289
-1517,-1767,3285,213,765,-599,621,-204,-330
,,,,,,,,
-1483,-1654,3212,160,507,-416,636,-20,-386
185,1192,3910,-5,28,17,130,-223,-459
2449,1007,5457,867,-817,650,112,-203,-459
2645,1072,4990,1145,-444,486,76,-198,-473
2630,1342,3513,1214,392,180,34,-208,-486
2416,1249,2248,714,1215,-867,38,-237,-509
915,1184,1103,-31,987,-1864,105,-280,-510
-1622,961,1179,-755,1560,-2232,218,-253,-498
-3765,285,2047,-1262,483,-951,345,-176,-465
-3047,92,2831,-1375,-1042,-594,396,-99,-397
-561,-2584,7021,-2359,804,1016,408,-65,-340
-1619,-1337,3952,-1860,-1070,631,411,-113,-256
-925,-1523,4382,-810,-1579,410,382,-296,-169
338,-1779,4141,-281,-913,662,319,-702,-18
1469,-1400,4152,321,-551,-34,-71,-1535,269
1109,-1167,3358,116,99,-203,-397,-1377,155
1419,-1284,3754,58,601,-478,-179,-1264,131
918,-1273,3473,62,476,-1055,328,-927,-76
157,-1645,3690,31,740,-979,479,-565,-254
-650,-1552,3738,166,1339,-863,593,-316,-326
,,,,,,,,
-1171,-1373,3791,217,744,-673,639,-64,-414
-61,566,4072,-3,-27,-9,174,-137,-494
3187,450,4596,1135,-1185,1151,75,-131,-504
3640,660,4263,1342,-510,664,52,-137,-514
3414,1144,3038,1304,439,-334,-6,-156,-522
1853,1112,2158,808,1315,-1289,-1,-204,-528
1186,1041,1119,-86,1110,-2014,83,-251,-529
-2604,545,1199,-1108,1380,-2462,205,-236,-511
-3729,105,1596,-2007,178,-744,328,-138,-469
-2396,-1205,3783,-1763,-361,-123,379,-41,-408
-2740,-564,2094,-1717,-643,477,384,-27,-323
-702,-2282,4881,-1037,-1833,890,387,-146,-229
538,-1657,4766,-416,-1167,468,342,-539,-139
1137,-1776,4937,-110,-748,120,282,-1173,-93
972,-1795,4034,244,238,-149,152,-1719,-184
700,-1538,3589,223,655,-471,268,-1400,-149
222,-1641,3821,216,969,-731,407,-771,-241
-388,-1563,3670,398,1072,-833,514,-453,-276
-1357,-1359,3091,275,1101,-909,599,-269,-286
-2135,-1478,3137,183,814,-617,640,-62,-355
,,,,,,,,
-2305,-1377,3317,122,489,-334,610,30,-389
570,748,3987,36,3,-37,78,-168,-494
2691,1225,3374,1439,766,-521,16,-202,-494
1871,1427,2443,1475,641,-727,13,-215,-501
1846,1488,1541,1132,1468,-683,31,-246,-506
581,1252,1234,-445,621,-1510,118,-293,-502
-1702,862,1749,-1099,694,-1571,206,-265,-490
-2890,109,2733,-1660,386,-672,290,-184,-486
-3496,-512,3888,-2006,670,249,350,-100,-442
-2517,-1112,4125,-1592,-861,1010,400,-56,-368
230,-1456,4765,-1233,-1843,921,405,-136,-296
1310,-1730,5458,-608,-1200,637,294,-402,-286
1089,-1056,4288,-161,0,-5,178,-645,-342
469,-1425,4031,12,-128,35,106,-718,-376
952,-1465,3988,174,350,-261,115,-742,-386
461,-1276,3605,132,755,-525,215,-650,-365
6,-1294,3639,156,966,-705,353,-501,-336
-644,-1272,3731,237,1055,-846,477,-353,-341
-1510,-1315,3332,230,983,-716,577,-176,-365
-2162,-1407,3389,97,517,-321,598,-70,-393
,,,,,,,,
-1787,-1178,3667,48,131,-5,598,-4,-407
259,439,4036,55,2,-9,128,-143,-418
3195,726,2679,1608,1543,-795,28,-155,-452
2443,802,1571,1382,1475,-1235,35,-165,-463
1061,632,118,527,1959,-2028,96,-207,-490
-2557,294,434,-1122,2026,-2267,248,-206,-475
-3985,227,2060,-1473,339,-883,390,-109,-401
-3985,-654,3310,-1835,-520,219,433,-43,-350
-2880,-1535,4575,-1465,-1331,920,443,-48,-289
-635,-1382,4286,-826,-1246,1204,373,-161,-260
762,-865,4441,-184,-1657,684,128,-323,-317
1472,-689,4595,289,-442,18,-13,-296,-400
632,-685,3806,79,21,-147,-59,-265,-437
593,-814,3866,-42,471,-443,-50,-270,-420
495,-868,3849,-58,492,-721,37,-353,-357
31,-1282,4156,-3,738,-930,199,-389,-321
-547,-1194,3812,225,1300,-1182,375,-296,-328
-2260,-1351,3239,193,1165,-1014,499,-145,-351
-2595,-1070,3205,167,260,-388,537,-16,-378
-2121,-960,3603,62,76,0,554,31,-386
,,,,,,,,
-1584,-899,3653,152,17,166,547,51,-385
289,1665,3715,-68,148,29,123,-204,-475
2050,1529,4512,545,79,1,95,-183,-490
1568,1322,4060,663,407,-188,92,-186,-493
1113,950,3393,899,552,-619,102,-199,-504
893,1304,1670,596,1505,-965,141,-232,-519
-971,1890,813,-171,1186,-1317,233,-253,-505
-2853,776,1506,-1374,689,-1272,329,-227,-465
-3570,547,1802,-2047,708,-111,407,-133,-423
-3358,-933,3503,-2158,-392,149,444,-71,-354
-2263,-1589,4485,-1847,-1548,584,433,-71,-301
-1,-1709,4242,-1175,-1847,726,339,-215,-285
1019,-1474,5453,-152,-374,262,87,-405,-422
543,-1633,4579,318,156,-177,7,-417,-506
876,-1240,4083,524,619,-638,43,-443,-467
618,-1203,3523,427,1780,-1095,199,-415,-388
-1563,-1724,3443,552,1812,-1527,430,-281,-319
-3214,-1523,1672,393,2331,-817,572,-87,-287
-4250,-1447,1702,101,527,-381,633,45,-253
-3369,-1312,2700,-47,-288,52,664,94,-227
,,,,,,,,
-3074,-1826,3502,367,-406,464,674,102,-232
793,601,3924,1,11,-4,73,-115,-496
2386,302,4576,481,-175,113,39,-110,-501
2365,156,4426,465,1001,347,21,-106,-495
2393,-46,4149,1411,1422,-719,11,-106,-503
1748,932,1506,1672,1194,-2171,73,-158,-529
-648,1393,846,-116,1126,-2421,187,-215,-515
-2649,544,1344,-1311,676,-1539,319,-186,-469
-4383,142,684,-2225,606,-85,385,-102,-427
-3211,-2897,4601,-2408,-18,812,422,-36,-343
-2201,-2277,4685,-1362,-1513,1051,422,-91,-258
248,-1722,4332,-715,-2139,482,292,-345,-211
2081,-1843,5632,75,-901,89,-12,-613,-308
750,-1662,4448,140,742,-242,-165,-654,-414
735,-1775,3957,521,686,-732,52,-700,-347
-481,-1213,2831,261,1484,-1212,340,-486,-288
-1719,-1528,3412,313,1039,-1239,531,-260,-293
-2542,-1473,2857,244,1110,-832,607,-67,-335
-2655,-1570,2881,118,480,-454,608,21,-355
-2520,-1587,3283,31,-102,-9,619,32,-351
,,,,,,,,
-2089,-1695,3488,231,51,130,623,30,-349
-89,569,4111,67,38,-14,162,-103,-471
126,678,5550,165,-1359,570,150,-108,-473
1196,524,5644,720,-1207,587,133,-106,-475
1988,572,4754,1016,-325,407,90,-104,-489
2263,715,3386,1208,1060,-318,59,-134,-507
1670,873,2135,1018,1404,-1072,100,-192,-521
908,1626,1579,637,1978,-1160,204,-225,-508
-2046,1531,309,-519,1378,-2511,344,-238,-452
-4189,-235,1868,-1663,480,-931,433,-160,-405
-4149,-1422,3021,-2261,49,59,472,-54,-347
-3236,-1512,3504,-2109,-1748,620,476,-14,-281
-1049,-2157,4364,-1670,-2408,823,425,-64,-241
925,-1975,5297,-890,-1381,1014,205,-316,-212
1736,-1694,5013,-179,-325,349,-159,-459,-312
1222,-1683,4229,199,361,-209,-285,-379,-450
927,-1633,3765,453,1205,-741,-243,-498,-400
73,-1498,3450,545,1654,-1209,187,-566,-256
-1817,-1845,3015,540,1941,-1406,478,-340,-243
-3430,-1304,2120,500,1742,-960,623,-115,-253
